country,iso,language_code,language,search_field,keyword,theme,follower_min,follower_max,proposed_country_allocation,platform_note
Turkey,TR,tr,Turkish,Captions,çift terapisi,Couple / relationships,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,ebeveyn tükenmişliği,Parenting stress,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,bağımlılık,Addictions,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,farkındalık meditasyonu,Meditation / mindfulness,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,nefes egzersizleri,Breathing / coping,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,cinsel sağlık,Sexual wellbeing / intimacy,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,psikolojik travma,Psychological trauma,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,özsaygı,Self-esteem,300,10000,1250,
Turkey,TR,tr,Turkish,Captions,kaygılı bağlanma,Attachment,300,10000,1250,
Pakistan,PK,en,English,Bio,psychologist,Professional role,300,10000,1150,
Pakistan,PK,en,English,Bio,psychiatrist,Professional role,300,10000,1150,
Pakistan,PK,en,English,Bio,psychotherapist,Professional role,300,10000,1150,
Pakistan,PK,en,English,Bio,mental health counselor,Professional role,300,10000,1150,
Pakistan,PK,en,English,Bio,mental health counsellor,Professional role,300,10000,1150,
Pakistan,PK,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,1150,
Pakistan,PK,en,English,Bio,EMDR,Therapy approach,300,10000,1150,
Pakistan,PK,en,English,Bio,CBT,Therapy approach,300,10000,1150,
Pakistan,PK,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,1150,
Pakistan,PK,en,English,Bio,sex therapist,Professional role,300,10000,1150,
Pakistan,PK,en,English,Bio,couples therapist,Professional role,300,10000,1150,
Pakistan,PK,en,English,Captions,mental health,Mental health,300,10000,1150,
Pakistan,PK,en,English,Captions,anxiety,Anxiety,300,10000,1150,
Pakistan,PK,en,English,Captions,burnout,Burnout / exhaustion,300,10000,1150,
Pakistan,PK,en,English,Captions,loneliness,Loneliness,300,10000,1150,
Pakistan,PK,en,English,Captions,emotional regulation,Emotional regulation,300,10000,1150,
Pakistan,PK,en,English,Captions,couples communication,Couple / relationships,300,10000,1150,
Pakistan,PK,en,English,Captions,parental burnout,Parenting stress,300,10000,1150,
Pakistan,PK,en,English,Captions,addiction recovery,Addictions,300,10000,1150,
Pakistan,PK,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,1150,
Pakistan,PK,en,English,Captions,breathing exercises,Breathing / coping,300,10000,1150,
Pakistan,PK,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,1150,
Pakistan,PK,en,English,Captions,anxious attachment,Attachment,300,10000,1150,
Pakistan,PK,en,English,Captions,relationship advice,Couple / relationships,300,10000,1150,
Pakistan,PK,en,English,Captions,quit smoking,Addictions,300,10000,1150,
Pakistan,PK,en,English,Captions,sobriety,Addictions,300,10000,1150,
Pakistan,PK,en,English,Captions,overthinking,Anxiety,300,10000,1150,
Pakistan,PK,en,English,Captions,psychological trauma,Psychological trauma,300,10000,1150,
Pakistan,PK,en,English,Captions,self-esteem,Self-esteem,300,10000,1150,
Pakistan,PK,ur,Urdu,Bio,ماہر نفسیات,Professional role,300,10000,1150,
Pakistan,PK,ur,Urdu,Bio,ماہر امراض نفسیات,Professional role,300,10000,1150,
Pakistan,PK,ur,Urdu,Bio,سائیکوتھراپسٹ,Professional role,300,10000,1150,
Pakistan,PK,ur,Urdu,Bio,کاگنیٹو بیہیویئرل تھراپی,Therapy approach,300,10000,1150,
Pakistan,PK,ur,Urdu,Bio,EMDR,Therapy approach,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,ذہنی صحت,Mental health,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,بے چینی,Anxiety,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,ذہنی تھکن,Burnout / exhaustion,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,تنہائی,Loneliness,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,جذبات پر قابو,Emotional regulation,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,ازدواجی مشاورت,Couple / relationships,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,والدین کا ذہنی دباؤ,Parenting stress,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,نشے سے نجات,Addictions,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,مائنڈفلنیس میڈیٹیشن,Meditation / mindfulness,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,سانس کی مشقیں,Breathing / coping,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,جنسی صحت,Sexual wellbeing / intimacy,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,zehni sehat,Mental health,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,tanhai,Loneliness,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,نفسیاتی صدمہ,Psychological trauma,300,10000,1150,
Pakistan,PK,ur,Urdu,Captions,خود اعتمادی,Self-esteem,300,10000,1150,
Philippines,PH,en,English,Bio,psychologist,Professional role,300,10000,1150,
Philippines,PH,en,English,Bio,psychiatrist,Professional role,300,10000,1150,
Philippines,PH,en,English,Bio,psychotherapist,Professional role,300,10000,1150,
Philippines,PH,en,English,Bio,mental health counselor,Professional role,300,10000,1150,
Philippines,PH,en,English,Bio,mental health counsellor,Professional role,300,10000,1150,
Philippines,PH,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,1150,
Philippines,PH,en,English,Bio,EMDR,Therapy approach,300,10000,1150,
Philippines,PH,en,English,Bio,CBT,Therapy approach,300,10000,1150,
Philippines,PH,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,1150,
Philippines,PH,en,English,Bio,sex therapist,Professional role,300,10000,1150,
Philippines,PH,en,English,Bio,couples therapist,Professional role,300,10000,1150,
Philippines,PH,en,English,Captions,mental health,Mental health,300,10000,1150,
Philippines,PH,en,English,Captions,anxiety,Anxiety,300,10000,1150,
Philippines,PH,en,English,Captions,burnout,Burnout / exhaustion,300,10000,1150,
Philippines,PH,en,English,Captions,loneliness,Loneliness,300,10000,1150,
Philippines,PH,en,English,Captions,emotional regulation,Emotional regulation,300,10000,1150,
Philippines,PH,en,English,Captions,couples communication,Couple / relationships,300,10000,1150,
Philippines,PH,en,English,Captions,parental burnout,Parenting stress,300,10000,1150,
Philippines,PH,en,English,Captions,addiction recovery,Addictions,300,10000,1150,
Philippines,PH,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,1150,
Philippines,PH,en,English,Captions,breathing exercises,Breathing / coping,300,10000,1150,
Philippines,PH,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,1150,
Philippines,PH,en,English,Captions,anxious attachment,Attachment,300,10000,1150,
Philippines,PH,en,English,Captions,relationship advice,Couple / relationships,300,10000,1150,
Philippines,PH,en,English,Captions,quit smoking,Addictions,300,10000,1150,
Philippines,PH,en,English,Captions,sobriety,Addictions,300,10000,1150,
Philippines,PH,en,English,Captions,overthinking,Anxiety,300,10000,1150,
Philippines,PH,en,English,Captions,psychological trauma,Psychological trauma,300,10000,1150,
Philippines,PH,en,English,Captions,self-esteem,Self-esteem,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Bio,sikolohista,Professional role,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Bio,sikiyatrista,Professional role,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Bio,psychologist,Professional role,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Bio,psychotherapist,Professional role,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Bio,cognitive behavioral therapy,Therapy approach,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Bio,EMDR,Therapy approach,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,kalusugang pangkaisipan,Mental health,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,pagkabalisa,Anxiety,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,pagkapagod sa trabaho,Burnout / exhaustion,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,kalungkutan,Loneliness,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,pagkontrol ng emosyon,Emotional regulation,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,payo sa relasyon,Couple / relationships,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,stress sa pagiging magulang,Parenting stress,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,pagbangon mula sa adiksyon,Addictions,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,ehersisyo sa paghinga,Breathing / coping,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,kalusugang sekswal,Sexual wellbeing / intimacy,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,mental health,Mental health,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,sikolohikal na trauma,Psychological trauma,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,pagpapahalaga sa sarili,Self-esteem,300,10000,1150,
Philippines,PH,tl,Filipino / Tagalog,Captions,anxious attachment,Attachment,300,10000,1150,
Japan,JP,ja,Japanese,Bio,公認心理師,Professional role,300,10000,1150,
Japan,JP,ja,Japanese,Bio,臨床心理士,Professional role,300,10000,1150,
Japan,JP,ja,Japanese,Bio,精神科医,Professional role,300,10000,1150,
Japan,JP,ja,Japanese,Bio,心理カウンセラー,Professional role,300,10000,1150,
Japan,JP,ja,Japanese,Bio,認知行動療法,Therapy approach,300,10000,1150,
Japan,JP,ja,Japanese,Bio,EMDR,Therapy approach,300,10000,1150,
Japan,JP,ja,Japanese,Captions,メンタルヘルス,Mental health,300,10000,1150,
Japan,JP,ja,Japanese,Captions,不安障害,Anxiety,300,10000,1150,
Japan,JP,ja,Japanese,Captions,燃え尽き症候群,Burnout / exhaustion,300,10000,1150,
Japan,JP,ja,Japanese,Captions,孤独感,Loneliness,300,10000,1150,
Japan,JP,ja,Japanese,Captions,感情調整,Emotional regulation,300,10000,1150,
Japan,JP,ja,Japanese,Captions,夫婦カウンセリング,Couple / relationships,300,10000,1150,
Japan,JP,ja,Japanese,Captions,育児ストレス,Parenting stress,300,10000,1150,
Japan,JP,ja,Japanese,Captions,依存症からの回復,Addictions,300,10000,1150,
Japan,JP,ja,Japanese,Captions,マインドフルネス瞑想,Meditation / mindfulness,300,10000,1150,
Japan,JP,ja,Japanese,Captions,呼吸法,Breathing / coping,300,10000,1150,
Japan,JP,ja,Japanese,Captions,セクシュアルウェルネス,Sexual wellbeing / intimacy,300,10000,1150,
Japan,JP,ja,Japanese,Captions,心的外傷,Psychological trauma,300,10000,1150,
Japan,JP,ja,Japanese,Captions,自尊心,Self-esteem,300,10000,1150,
Japan,JP,ja,Japanese,Captions,不安型愛着,Attachment,300,10000,1150,
Egypt,EG,ar,Arabic,Bio,أخصائي نفسي,Professional role,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,أخصائية نفسية,Professional role,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,اخصائي نفسي,Professional role,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,طبيب نفسي,Professional role,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,طبيبة نفسية,Professional role,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,معالج نفسي,Professional role,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,معالجة نفسية,Professional role,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,العلاج المعرفي السلوكي,Therapy approach,300,10000,1000,
Egypt,EG,ar,Arabic,Bio,EMDR,Therapy approach,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,الصحة النفسية,Mental health,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,القلق,Anxiety,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,الاحتراق النفسي,Burnout / exhaustion,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,الشعور بالوحدة,Loneliness,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,تنظيم المشاعر,Emotional regulation,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,العلاقات الزوجية,Couple / relationships,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,الإرهاق الوالدي,Parenting stress,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,التعافي من الإدمان,Addictions,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,التأمل الواعي,Meditation / mindfulness,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,تمارين التنفس,Breathing / coping,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,الصحة الجنسية,Sexual wellbeing / intimacy,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,الصدمة النفسية,Psychological trauma,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,تقدير الذات,Self-esteem,300,10000,1000,
Egypt,EG,ar,Arabic,Captions,التعلق القلق,Attachment,300,10000,1000,
Colombia,CO,es,Spanish,Bio,psicólogo,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Bio,psicóloga,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Bio,psicologo,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Bio,psicologa,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Bio,psiquiatra,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Bio,psicoterapeuta,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Bio,terapia cognitivo conductual,Therapy approach,300,10000,850,
Colombia,CO,es,Spanish,Bio,EMDR,Therapy approach,300,10000,850,
Colombia,CO,es,Spanish,Bio,TCC,Therapy approach,300,10000,850,
Colombia,CO,es,Spanish,Bio,sexólogo,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Bio,sexóloga,Professional role,300,10000,850,
Colombia,CO,es,Spanish,Captions,salud mental,Mental health,300,10000,850,
Colombia,CO,es,Spanish,Captions,ansiedad,Anxiety,300,10000,850,
Colombia,CO,es,Spanish,Captions,agotamiento emocional,Burnout / exhaustion,300,10000,850,
Colombia,CO,es,Spanish,Captions,soledad,Loneliness,300,10000,850,
Colombia,CO,es,Spanish,Captions,regulación emocional,Emotional regulation,300,10000,850,
Colombia,CO,es,Spanish,Captions,terapia de pareja,Couple / relationships,300,10000,850,
Colombia,CO,es,Spanish,Captions,agotamiento parental,Parenting stress,300,10000,850,
Colombia,CO,es,Spanish,Captions,adicciones,Addictions,300,10000,850,
Colombia,CO,es,Spanish,Captions,meditación mindfulness,Meditation / mindfulness,300,10000,850,
Colombia,CO,es,Spanish,Captions,ejercicios de respiración,Breathing / coping,300,10000,850,
Colombia,CO,es,Spanish,Captions,bienestar sexual,Sexual wellbeing / intimacy,300,10000,850,
Colombia,CO,es,Spanish,Captions,burnout,Burnout / exhaustion,300,10000,850,
Colombia,CO,es,Spanish,Captions,apego ansioso,Attachment,300,10000,850,
Colombia,CO,es,Spanish,Captions,crianza respetuosa,Parenting / emotions,300,10000,850,
Colombia,CO,es,Spanish,Captions,dejar de fumar,Addictions,300,10000,850,
Colombia,CO,es,Spanish,Captions,trauma psicológico,Psychological trauma,300,10000,850,
Colombia,CO,es,Spanish,Captions,autoestima,Self-esteem,300,10000,850,
United Kingdom,GB,en,English,Bio,psychologist,Professional role,300,10000,850,
United Kingdom,GB,en,English,Bio,psychiatrist,Professional role,300,10000,850,
United Kingdom,GB,en,English,Bio,psychotherapist,Professional role,300,10000,850,
United Kingdom,GB,en,English,Bio,mental health counselor,Professional role,300,10000,850,
United Kingdom,GB,en,English,Bio,mental health counsellor,Professional role,300,10000,850,
United Kingdom,GB,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,850,
United Kingdom,GB,en,English,Bio,EMDR,Therapy approach,300,10000,850,
United Kingdom,GB,en,English,Bio,CBT,Therapy approach,300,10000,850,
United Kingdom,GB,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,850,
United Kingdom,GB,en,English,Bio,sex therapist,Professional role,300,10000,850,
United Kingdom,GB,en,English,Bio,couples therapist,Professional role,300,10000,850,
United Kingdom,GB,en,English,Captions,mental health,Mental health,300,10000,850,
United Kingdom,GB,en,English,Captions,anxiety,Anxiety,300,10000,850,
United Kingdom,GB,en,English,Captions,burnout,Burnout / exhaustion,300,10000,850,
United Kingdom,GB,en,English,Captions,loneliness,Loneliness,300,10000,850,
United Kingdom,GB,en,English,Captions,emotional regulation,Emotional regulation,300,10000,850,
United Kingdom,GB,en,English,Captions,couples communication,Couple / relationships,300,10000,850,
United Kingdom,GB,en,English,Captions,parental burnout,Parenting stress,300,10000,850,
United Kingdom,GB,en,English,Captions,addiction recovery,Addictions,300,10000,850,
United Kingdom,GB,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,850,
United Kingdom,GB,en,English,Captions,breathing exercises,Breathing / coping,300,10000,850,
United Kingdom,GB,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,850,
United Kingdom,GB,en,English,Captions,anxious attachment,Attachment,300,10000,850,
United Kingdom,GB,en,English,Captions,relationship advice,Couple / relationships,300,10000,850,
United Kingdom,GB,en,English,Captions,quit smoking,Addictions,300,10000,850,
United Kingdom,GB,en,English,Captions,sobriety,Addictions,300,10000,850,
United Kingdom,GB,en,English,Captions,overthinking,Anxiety,300,10000,850,
